Cod_Provincia,Fecha,OCUPADAS_COVID19
20,2021-03-15,107
20,2021-03-16,107
20,2021-03-17,106
20,2021-03-18,99
20,2021-03-19,104
20,2021-03-20,104
20,2021-03-21,117
20,2021-03-22,124
20,2021-03-23,122
20,2021-03-24,132
20,2021-03-25,124
20,2021-03-26,129
20,2021-03-27,136
20,2021-03-28,144
20,2021-03-29,146
20,2021-03-30,135
20,2021-03-31,130
20,2021-04-01,129
20,2021-04-02,140
20,2021-04-03,142
20,2021-04-04,140
20,2021-04-05,154
20,2021-04-06,163
20,2021-04-07,167
20,2021-04-08,166
20,2021-04-09,168
20,2021-04-10,167
20,2021-04-11,195
20,2021-04-12,198
20,2021-04-13,200
20,2021-04-14,209
20,2021-04-15,209
20,2021-04-16,217
20,2021-04-17,219
20,2021-04-18,246
20,2021-04-19,256
20,2021-04-20,260
20,2021-04-21,264
20,2021-04-22,264
20,2021-04-23,263
20,2021-04-24,263
20,2021-04-25,281
20,2021-04-26,287
20,2021-04-27,290
20,2021-04-28,287
20,2021-04-29,301
20,2021-04-30,287
20,2021-05-01,284
20,2021-05-02,279
20,2021-05-03,265
20,2021-05-04,253
20,2021-05-05,244
20,2021-05-06,233
20,2021-05-07,208
20,2021-05-08,210
20,2021-05-09,205
21,2020-08-19,6
21,2020-08-20,7
21,2020-08-21,4
21,2020-08-22,4
21,2020-08-23,4
21,2020-08-24,5
21,2020-08-25,6
21,2020-08-26,8
21,2020-08-27,8
21,2020-08-28,7
21,2020-08-29,7
21,2020-08-30,6
21,2020-08-31,4
21,2020-09-01,5
21,2020-09-02,4
21,2020-09-03,5
21,2020-09-04,4
21,2020-09-05,4
21,2020-09-06,4
21,2020-09-07,8
21,2020-09-08,9
21,2020-09-09,7
21,2020-09-10,6
21,2020-09-11,7
21,2020-09-12,8
21,2020-09-13,9
21,2020-09-14,10
21,2020-09-15,10
21,2020-09-16,10
21,2020-09-17,8
21,2020-09-18,8
21,2020-09-19,8
21,2020-09-20,11
21,2020-09-21,13
21,2020-09-22,14
21,2020-09-23,13
21,2020-09-24,15
21,2020-09-25,13
21,2020-09-26,15
21,2020-09-27,16
21,2020-09-28,18
21,2020-09-29,19
21,2020-09-30,20
21,2020-10-01,23
21,2020-10-02,24
21,2020-10-03,25
21,2020-10-04,30
21,2020-10-05,32
21,2020-10-06,32
21,2020-10-07,37
21,2020-10-08,40
21,2020-10-09,43
21,2020-10-10,45
21,2020-10-11,47
21,2020-10-12,51
21,2020-10-13,51
21,2020-10-14,48
21,2020-10-15,49
21,2020-10-16,46
21,2020-10-17,48
21,2020-10-18,50
21,2020-10-19,57
21,2020-10-20,58
21,2020-10-21,58
21,2020-10-22,61
21,2020-10-23,57
21,2020-10-24,61
21,2020-10-25,69
21,2020-10-26,78
21,2020-10-27,80
21,2020-10-28,96
21,2020-10-29,104
21,2020-10-30,101
21,2020-10-31,99
21,2020-11-01,104
21,2020-11-02,118
21,2020-11-03,123
21,2020-11-04,124
21,2020-11-05,136
21,2020-11-06,144
21,2020-11-07,143
21,2020-11-08,151
21,2020-11-09,154
21,2020-11-10,150
21,2020-11-11,150
21,2020-11-12,141
21,2020-11-13,134
21,2020-11-14,139
21,2020-11-15,142
21,2020-11-16,138
21,2020-11-17,132
21,2020-11-18,127
21,2020-11-19,123
21,2020-11-20,117
21,2020-11-21,121
21,2020-11-22,127
21,2020-11-23,121
21,2020-11-24,128
21,2020-11-25,126
21,2020-11-26,116
21,2020-11-27,115
21,2020-11-28,115
21,2020-11-29,117
21,2020-11-30,115
21,2020-12-01,110
21,2020-12-02,101
21,2020-12-03,99
21,2020-12-04,91
21,2020-12-05,92
21,2020-12-06,98
21,2020-12-07,101
21,2020-12-08,106
21,2020-12-09,104
21,2020-12-10,96
21,2020-12-11,78
21,2020-12-12,79
21,2020-12-13,83
21,2020-12-14,87
21,2020-12-15,73
21,2020-12-16,67
21,2020-12-17,67
21,2020-12-18,58
21,2020-12-19,58
21,2020-12-20,54
21,2020-12-21,50
21,2020-12-22,49
21,2020-12-23,51
21,2020-12-24,51
21,2020-12-25,54
21,2020-12-26,54
21,2020-12-27,51
21,2020-12-28,48
21,2020-12-29,45
21,2020-12-30,35
21,2020-12-31,36
21,2021-01-01,34
21,2021-01-02,34
21,2021-01-03,39
21,2021-01-04,41
21,2021-01-05,41
21,2021-01-06,38
21,2021-01-07,35
21,2021-01-08,41
21,2021-01-09,41
21,2021-01-10,43
21,2021-01-11,54
21,2021-01-12,51
21,2021-01-13,64
21,2021-01-14,75
21,2021-01-15,91
21,2021-01-16,91
21,2021-01-17,118
21,2021-01-18,140
21,2021-01-19,162
21,2021-01-20,180
21,2021-01-21,200
21,2021-01-22,207
21,2021-01-23,207
21,2021-01-24,229
21,2021-01-25,230
21,2021-01-26,241
21,2021-01-27,252
21,2021-01-28,257
21,2021-01-29,254
21,2021-01-30,254
21,2021-01-31,286
21,2021-02-01,303
21,2021-02-02,304
21,2021-02-03,295
21,2021-02-04,279
21,2021-02-05,265
21,2021-02-06,265
21,2021-02-07,275
21,2021-02-08,246
21,2021-02-09,226
21,2021-02-10,207
21,2021-02-11,188
21,2021-02-12,174
21,2021-02-13,174
21,2021-02-14,175
21,2021-02-15,162
21,2021-02-16,146
21,2021-02-17,140
21,2021-02-18,119
21,2021-02-19,98
21,2021-02-20,98
21,2021-02-21,102
21,2021-02-22,90
21,2021-02-23,87
21,2021-02-24,90
21,2021-02-25,84
21,2021-02-26,76
21,2021-02-27,76
21,2021-02-28,79
21,2021-03-01,77
21,2021-03-02,72
21,2021-03-03,66
21,2021-03-04,60
21,2021-03-05,54
21,2021-03-06,54
21,2021-03-07,55
21,2021-03-08,49
21,2021-03-09,46
21,2021-03-10,35
21,2021-03-11,34
21,2021-03-12,29
21,2021-03-13,29
21,2021-03-14,25
21,2021-03-15,26
21,2021-03-16,26
21,2021-03-17,26
21,2021-03-18,24
21,2021-03-19,24
21,2021-03-20,24
21,2021-03-21,32
21,2021-03-22,32
21,2021-03-23,30
21,2021-03-24,34
21,2021-03-25,35
21,2021-03-26,35
21,2021-03-27,35
21,2021-03-28,41
21,2021-03-29,39
21,2021-03-30,42
21,2021-03-31,55
21,2021-04-01,47
21,2021-04-02,47
21,2021-04-03,47
21,2021-04-04,61
21,2021-04-05,64
21,2021-04-06,64
21,2021-04-07,63
21,2021-04-08,60
21,2021-04-09,58
21,2021-04-10,58
21,2021-04-11,70
21,2021-04-12,77
21,2021-04-13,81
21,2021-04-14,82
21,2021-04-15,82
21,2021-04-16,83
21,2021-04-17,83
21,2021-04-18,90
21,2021-04-19,94
21,2021-04-20,93
21,2021-04-21,94
21,2021-04-22,94
21,2021-04-23,80
21,2021-04-24,80
21,2021-04-25,89
21,2021-04-26,82
21,2021-04-27,77
21,2021-04-28,80
21,2021-04-29,72
21,2021-04-30,63
21,2021-05-01,63
21,2021-05-02,71
21,2021-05-03,68
21,2021-05-04,64
21,2021-05-05,64
21,2021-05-06,59
21,2021-05-07,55
21,2021-05-08,55
21,2021-05-09,53
22,2020-08-19,54
22,2020-08-20,49
22,2020-08-21,54
22,2020-08-22,54
22,2020-08-23,52
22,2020-08-24,52
22,2020-08-25,55
22,2020-08-26,56
22,2020-08-27,53
22,2020-08-28,52
22,2020-08-29,52
22,2020-08-30,59
22,2020-08-31,56
22,2020-09-01,61
22,2020-09-02,55
22,2020-09-03,52
22,2020-09-04,48
22,2020-09-05,48
22,2020-09-06,51
22,2020-09-07,47
22,2020-09-08,48
22,2020-09-09,50
22,2020-09-10,47
22,2020-09-11,47
22,2020-09-12,47
22,2020-09-13,53
22,2020-09-14,53
22,2020-09-15,51
22,2020-09-16,55
22,2020-09-17,54
22,2020-09-18,53
22,2020-09-19,55
22,2020-09-20,56
22,2020-09-21,56
22,2020-09-22,52
